Datetime (he),PV Gen (kW/rated kW),System Load (kW),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),Power Max (kW),Power Min (kW),Energy Max (kWh),Energy Min (kWh),Critical Load (kW)
1/2/2017 1:00,0,4460.599365,446.0599365,0.01,31.14284,31.14284,31.14284,7475,0,0,0,0,1900,-1900,9000,0,89.2119873
1/2/2017 2:00,0,4140.337189,414.0337189,0.01,30.46592,30.46592,30.46592,7475,0,0,0,0,1900,-1900,9000,0,82.80674378
1/2/2017 3:00,0,4441.120561,444.1120561,0.01,28.94514,28.94514,28.94514,7475,0,0,0,0,1900,-1900,9000,0,88.82241122
1/2/2017 4:00,0,4124.243146,412.4243146,0.01,28.25863,28.25863,28.25863,7475,0,0,0,0,1900,-1900,9000,0,82.48486292
1/2/2017 5:00,0,4542.13495,454.213495,0.01,29.50415,29.50415,29.50415,7475,0,0,0,0,1900,-1900,9000,0,90.842699
1/2/2017 6:00,0,4725.139159,472.5139159,0.01,32.90695,32.90695,32.90695,7475,0,0,0,0,1900,-1900,9000,0,94.50278318
1/2/2017 7:00,0,6870.120292,687.0120292,0.01,34.38349,34.38349,34.38349,7475,0,0,0,0,1900,-1900,9000,0,137.4024058
1/2/2017 8:00,0.077027,5235.845867,523.5845867,0.01,35.51462,35.51462,35.51462,7475,0,0,0,10,1900,-1900,9000,0,104.7169173
1/2/2017 9:00,0.4210115,10537.25054,1053.725054,0.01,36.06786,36.06786,36.06786,7475,0,0,0,10,1900,-1900,9000,0,210.7450108
1/2/2017 10:00,0.69586,10160.55551,1016.055551,0.01,33.04214,33.04214,33.04214,7475,0,0,0,10,1900,-1900,9000,0,203.2111102
1/2/2017 11:00,0.87098,9652.977457,965.2977457,0.01,30.66526,30.66526,30.66526,7475,0,0,0,10,1900,-1900,9000,0,193.0595491
1/2/2017 12:00,0.96287,9649.857414,964.9857414,0.01,30.52396,30.52396,30.52396,7475,0,0,0,10,1900,-1900,9000,0,192.9971483
1/2/2017 13:00,0.973835,9156.603572,915.6603572,0.01,26.6848,26.6848,26.6848,7475,0,0,0,10,1900,-1900,9000,0,183.1320714
1/2/2017 14:00,0.91635,9653.800974,965.3800974,0.01,27.51277,27.51277,27.51277,7475,0,0,0,10,1900,-1900,9000,0,193.0760195
1/2/2017 15:00,0.7645,9644.672324,964.4672324,0.01,30.49402,30.49402,30.49402,7475,0,0,0,10,1900,-1900,9000,0,192.8934465
1/2/2017 16:00,0.531875,9634.341,963.4341,0.01,35,35,35,7475,0,0,0,10,1900,-1900,9000,0,192.68682
1/2/2017 17:00,0.218492,10380.25356,1038.025356,0.01,41.19692,41.19692,41.19692,7475,0,0,0,10,1900,-1900,9000,0,207.6050712
1/2/2017 18:00,0,9509.287646,950.9287646,0.01,53.94316,53.94316,53.94316,7475,0,0,0,0,1900,-1900,9000,0,190.1857529
1/2/2017 19:00,0,7516.196098,751.6196098,0.01,56.2427,56.2427,56.2427,7475,0,0,0,0,1900,-1900,9000,0,150.323922
1/2/2017 20:00,0,7271.314744,727.1314744,0.01,52.82185,52.82185,52.82185,7475,0,0,0,0,1900,-1900,9000,0,145.4262949
1/2/2017 21:00,0,5777.047333,577.7047333,0.01,47.39492,47.39492,47.39492,7475,0,0,0,0,1900,-1900,9000,0,115.5409467
1/2/2017 22:00,0,5532.016061,553.2016061,0.01,44.372,44.372,44.372,7475,0,0,0,0,1900,-1900,9000,0,110.6403212
1/2/2017 23:00,0,3493.568794,349.3568794,0.01,37.6714,37.6714,37.6714,7475,0,0,0,0,1900,-1900,9000,0,69.87137588
1/3/2017 0:00,0,2999.921204,299.9921204,0.01,35.79555,35.79555,35.79555,7475,0,0,0,0,1900,-1900,9000,0,59.99842408
1/3/2017 1:00,0,2877.699243,287.7699243,0.01,32.48679,32.48679,32.48679,7475,0,0,0,0,1900,-1900,9000,0,57.55398486
1/3/2017 2:00,0,2877.699242,287.7699242,0.01,30.73023,30.73023,30.73023,7475,0,0,0,0,1900,-1900,9000,0,57.55398484
1/3/2017 3:00,0,2877.699241,287.7699241,0.01,30.16759,30.16759,30.16759,7475,0,0,0,0,1900,-1900,9000,0,57.55398482
1/3/2017 4:00,0,3296.18823,329.618823,0.01,29.5104,29.5104,29.5104,7475,0,0,0,0,1900,-1900,9000,0,65.9237646
1/3/2017 5:00,0,3317.411861,331.7411861,0.01,30.43013,30.43013,30.43013,7475,0,0,0,0,1900,-1900,9000,0,66.34823722
1/3/2017 6:00,0,3885.503706,388.5503706,0.01,35.68458,35.68458,35.68458,7475,0,0,0,0,1900,-1900,9000,0,77.71007412
1/3/2017 7:00,0,7153.312754,715.3312754,0.01,47.4776,47.4776,47.4776,7475,0,0,0,0,1900,-1900,9000,0,143.0662551
1/3/2017 8:00,0.083492,5178.231245,517.8231245,0.01,54.25481,54.25481,54.25481,7475,0,0,0,10,1900,-1900,9000,0,103.5646249
1/3/2017 9:00,0.4431325,10485.3149,1048.53149,0.01,46.06994,46.06994,46.06994,7475,0,0,0,10,1900,-1900,9000,0,209.706298
1/3/2017 10:00,0.73185,11530.08257,1153.008257,0.01,40.5139,40.5139,40.5139,7475,0,0,0,10,1900,-1900,9000,0,230.6016514
1/3/2017 11:00,0.907485,10509.75447,1050.975447,0.01,37.25872,37.25872,37.25872,7475,0,0,0,10,1900,-1900,9000,0,210.1950894
1/3/2017 12:00,0.999565,10647.93818,1064.793818,0.01,34.66882,34.66882,34.66882,7475,0,0,0,10,1900,-1900,9000,0,212.9587636
1/3/2017 13:00,1,10071.76693,1007.176693,0.01,31.94362,31.94362,31.94362,7475,0,0,0,10,1900,-1900,9000,0,201.4353386
1/3/2017 14:00,0.92927,10447.42639,1044.742639,0.01,34.14366,34.14366,34.14366,7475,0,0,0,10,1900,-1900,9000,0,208.9485278
1/3/2017 15:00,0.779165,10483.28477,1048.328477,0.01,38.10801,38.10801,38.10801,7475,0,0,0,10,1900,-1900,9000,0,209.6656954
1/3/2017 16:00,0.3629575,10414.67283,1041.467283,0.01,40.63462,40.63462,40.63462,7475,0,0,0,10,1900,-1900,9000,0,208.2934566
1/3/2017 17:00,0.231256,11061.85739,1106.185739,0.01,52.38117,52.38117,52.38117,7475,0,0,0,10,1900,-1900,9000,0,221.2371478
1/3/2017 18:00,0,10188.03518,1018.803518,0.01,62.64,62.64,62.64,7475,0,0,0,0,1900,-1900,9000,0,203.7607036
1/3/2017 19:00,0,8169.457533,816.9457533,0.01,65.6823,65.6823,65.6823,7475,0,0,0,0,1900,-1900,9000,0,163.3891507
1/3/2017 20:00,0,7472.412671,747.2412671,0.01,55.85,55.85,55.85,7475,0,0,0,0,1900,-1900,9000,0,149.4482534
1/3/2017 21:00,0,5769.584081,576.9584081,0.01,53.88402,53.88402,53.88402,7475,0,0,0,0,1900,-1900,9000,0,115.3916816
1/3/2017 22:00,0,5525.543294,552.5543294,0.01,47.26312,47.26312,47.26312,7475,0,0,0,0,1900,-1900,9000,0,110.5108659
1/3/2017 23:00,0,3493.568812,349.3568812,0.01,40.28186,40.28186,40.28186,7475,0,0,0,0,1900,-1900,9000,0,69.87137624
1/4/2017 0:00,0,2999.921219,299.9921219,0.01,36.98879,36.98879,36.98879,7475,0,0,0,0,1900,-1900,9000,0,59.99842438
1/4/2017 1:00,0,2877.699257,287.7699257,0.01,29.10839,29.10839,29.10839,7475,0,0,0,0,1900,-1900,9000,0,57.55398514
1/4/2017 2:00,0,2877.699258,287.7699258,0.01,28.67078,28.67078,28.67078,7475,0,0,0,0,1900,-1900,9000,0,57.55398516
1/4/2017 3:00,0,2877.69926,287.769926,0.01,28.07981,28.07981,28.07981,7475,0,0,0,0,1900,-1900,9000,0,57.5539852
1/4/2017 4:00,0,2877.69926,287.769926,0.01,27.07101,27.07101,27.07101,7475,0,0,0,0,1900,-1900,9000,0,57.5539852
1/4/2017 5:00,0,3282.668825,328.2668825,0.01,28.6839,28.6839,28.6839,7475,0,0,0,0,1900,-1900,9000,0,65.6533765
1/4/2017 6:00,0,3850.482687,385.0482687,0.01,36.9156,36.9156,36.9156,7475,0,0,0,0,1900,-1900,9000,0,77.00965374
1/4/2017 7:00,0,6920.366096,692.0366096,0.01,42.23654,42.23654,42.23654,7475,0,0,0,0,1900,-1900,9000,0,138.4073219
1/4/2017 8:00,0.082339,5182.810308,518.2810308,0.01,46.47642,46.47642,46.47642,7475,0,0,0,10,1900,-1900,9000,0,103.6562062
1/4/2017 9:00,0.4319505,10490.86554,1049.086554,0.01,40.04254,40.04254,40.04254,7475,0,0,0,10,1900,-1900,9000,0,209.8173108
1/4/2017 10:00,0.701395,10122.77868,1012.277868,0.01,36.1364,36.1364,36.1364,7475,0,0,0,10,1900,-1900,9000,0,202.4555736
1/4/2017 11:00,0.87049,9634.080148,963.4080148,0.01,34.80998,34.80998,34.80998,7475,0,0,0,10,1900,-1900,9000,0,192.681603
1/4/2017 12:00,0.954445,9633.557944,963.3557944,0.01,32.82721,32.82721,32.82721,7475,0,0,0,10,1900,-1900,9000,0,192.6711589
1/4/2017 13:00,0.933355,9134.176026,913.4176026,0.01,27.27671,27.27671,27.27671,7475,0,0,0,10,1900,-1900,9000,0,182.6835205
1/4/2017 14:00,0.871585,9631.231593,963.1231593,0.01,30.53334,30.53334,30.53334,7475,0,0,0,10,1900,-1900,9000,0,192.6246319
1/4/2017 15:00,0.7364,9630.51557,963.051557,0.01,33.5615,33.5615,33.5615,7475,0,0,0,10,1900,-1900,9000,0,192.6103114
1/4/2017 16:00,0.52269,9630.479886,963.0479886,0.01,38.24504,38.24504,38.24504,7475,0,0,0,10,1900,-1900,9000,0,192.6095977
1/4/2017 17:00,0.227675,10375.97292,1037.597292,0.01,43.17972,43.17972,43.17972,7475,0,0,0,10,1900,-1900,9000,0,207.5194584
1/4/2017 18:00,0,9504.626361,950.4626361,0.01,53.36985,53.36985,53.36985,7475,0,0,0,0,1900,-1900,9000,0,190.0925272
1/4/2017 19:00,0,7512.091289,751.2091289,0.01,53.07194,53.07194,53.07194,7475,0,0,0,0,1900,-1900,9000,0,150.2418258
1/4/2017 20:00,0,7268.52116,726.852116,0.01,46.89671,46.89671,46.89671,7475,0,0,0,0,1900,-1900,9000,0,145.3704232
1/4/2017 21:00,0,5775.059426,577.5059426,0.01,43.97157,43.97157,43.97157,7475,0,0,0,0,1900,-1900,9000,0,115.5011885
1/4/2017 22:00,0,5532.410298,553.2410298,0.01,40.8299,40.8299,40.8299,7475,0,0,0,0,1900,-1900,9000,0,110.648206
1/4/2017 23:00,0,3493.568829,349.3568829,0.01,37.67564,37.67564,37.67564,7475,0,0,0,0,1900,-1900,9000,0,69.87137658
1/5/2017 0:00,0,2999.921237,299.9921237,0.01,35.91017,35.91017,35.91017,7475,0,0,0,0,1900,-1900,9000,0,59.99842474
1/5/2017 1:00,0,2960.737028,296.0737028,0.01,29.76888,29.76888,29.76888,7475,0,0,0,0,1900,-1900,9000,0,59.21474056
1/5/2017 2:00,0,3267.968885,326.7968885,0.01,28.18162,28.18162,28.18162,7475,0,0,0,0,1900,-1900,9000,0,65.3593777
1/5/2017 3:00,0,3176.468078,317.6468078,0.01,27.43728,27.43728,27.43728,7475,0,0,0,0,1900,-1900,9000,0,63.52936156
1/5/2017 4:00,0,3249.516693,324.9516693,0.01,27.41202,27.41202,27.41202,7475,0,0,0,0,1900,-1900,9000,0,64.99033386
1/5/2017 5:00,0,3221.505511,322.1505511,0.01,28.38246,28.38246,28.38246,7475,0,0,0,0,1900,-1900,9000,0,64.43011022
1/5/2017 6:00,0,3795.955099,379.5955099,0.01,35.64766,35.64766,35.64766,7475,0,0,0,0,1900,-1900,9000,0,75.91910198
1/5/2017 7:00,0,6960.611256,696.0611256,0.01,40.92072,40.92072,40.92072,7475,0,0,0,0,1900,-1900,9000,0,139.2122251
1/5/2017 8:00,0.0673575,5199.778727,519.9778727,0.01,42.66624,42.66624,42.66624,7475,0,0,0,10,1900,-1900,9000,0,103.9955745
1/5/2017 9:00,0.417067,10506.26531,1050.626531,0.01,40.10763,40.10763,40.10763,7475,0,0,0,10,1900,-1900,9000,0,210.1253062
1/5/2017 10:00,0.690355,10137.294,1013.7294,0.01,37.33293,37.33293,37.33293,7475,0,0,0,10,1900,-1900,9000,0,202.74588
1/5/2017 11:00,0.84609,9647.460414,964.7460414,0.01,35.85339,35.85339,35.85339,7475,0,0,0,10,1900,-1900,9000,0,192.9492083
1/5/2017 12:00,0.93334,9645.899744,964.5899744,0.01,33.6885,33.6885,33.6885,7475,0,0,0,10,1900,-1900,9000,0,192.9179949
1/5/2017 13:00,0.9432,9148.822234,914.8822234,0.01,31.07497,31.07497,31.07497,7475,0,0,0,10,1900,-1900,9000,0,182.9764447
1/5/2017 14:00,0.89927,9647.373591,964.7373591,0.01,34.75526,34.75526,34.75526,7475,0,0,0,10,1900,-1900,9000,0,192.9474718
1/5/2017 15:00,0.75391,9639.649711,963.9649711,0.01,36.31062,36.31062,36.31062,7475,0,0,0,10,1900,-1900,9000,0,192.7929942
1/5/2017 16:00,0.53004,9635.745702,963.5745702,0.01,38.12934,38.12934,38.12934,7475,0,0,0,10,1900,-1900,9000,0,192.714914
1/5/2017 17:00,0.2248345,10380.58701,1038.058701,0.01,43.56052,43.56052,43.56052,7475,0,0,0,10,1900,-1900,9000,0,207.6117402
1/5/2017 18:00,0,9510.9848,951.09848,0.01,53.33802,53.33802,53.33802,7475,0,0,0,0,1900,-1900,9000,0,190.219696
1/5/2017 19:00,0,7520.142838,752.0142838,0.01,51.32031,51.32031,51.32031,7475,0,0,0,0,1900,-1900,9000,0,150.4028568
1/5/2017 20:00,0,7276.353068,727.6353068,0.01,45.09028,45.09028,45.09028,7475,0,0,0,0,1900,-1900,9000,0,145.5270614
1/5/2017 21:00,0,5784.083935,578.4083935,0.01,42.07026,42.07026,42.07026,7475,0,0,0,0,1900,-1900,9000,0,115.6816787
1/5/2017 22:00,0,5543.521262,554.3521262,0.01,41.4031,41.4031,41.4031,7475,0,0,0,0,1900,-1900,9000,0,110.8704252
1/5/2017 23:00,0,3493.568844,349.3568844,0.01,36.9275,36.9275,36.9275,7475,0,0,0,0,1900,-1900,9000,0,69.87137688
1/6/2017 0:00,0,2999.921252,299.9921252,0.01,34.9488,34.9488,34.9488,7475,0,0,0,0,1900,-1900,9000,0,59.99842504
1/6/2017 1:00,0,3215.824434,321.5824434,0.01,27.53727,27.53727,27.53727,7475,0,0,0,0,1900,-1900,9000,0,64.31648868
1/6/2017 2:00,0,3143.05498,314.305498,0.01,26.55816,26.55816,26.55816,7475,0,0,0,0,1900,-1900,9000,0,62.8610996
1/6/2017 3:00,0,3124.475524,312.4475524,0.01,25,25,25,7475,0,0,0,0,1900,-1900,9000,0,62.48951048
1/6/2017 4:00,0,2959.444069,295.9444069,0.01,25.94522,25.94522,25.94522,7475,0,0,0,0,1900,-1900,9000,0,59.18888138
1/6/2017 5:00,0,3019.812154,301.9812154,0.01,28.01638,28.01638,28.01638,7475,0,0,0,0,1900,-1900,9000,0,60.39624308
1/6/2017 6:00,0,3984.440597,398.4440597,0.01,33.94929,33.94929,33.94929,7475,0,0,0,0,1900,-1900,9000,0,79.68881194
1/6/2017 7:00,0,6998.981739,699.8981739,0.01,41.7519,41.7519,41.7519,7475,0,0,0,0,1900,-1900,9000,0,139.9796348
1/6/2017 8:00,0.0285139,5204.888372,520.4888372,0.01,46.07431,46.07431,46.07431,7475,0,0,0,10,1900,-1900,9000,0,104.0977674
1/6/2017 9:00,0.4090705,10504.12045,1050.412045,0.01,37.56966,37.56966,37.56966,7475,0,0,0,10,1900,-1900,9000,0,210.082409
1/6/2017 10:00,0.67317,10130.73939,1013.073939,0.01,31.91368,31.91368,31.91368,7475,0,0,0,10,1900,-1900,9000,0,202.6147878
1/6/2017 11:00,0.8397,9639.152179,963.9152179,0.01,19.4828,19.4828,19.4828,7475,0,0,0,10,1900,-1900,9000,0,192.7830436
1/6/2017 12:00,0.897515,9639.039602,963.9039602,0.01,20.00992,20.00992,20.00992,7713,0,0,0,10,1900,-1900,9000,0,192.780792
1/6/2017 13:00,0.90793,9136.273101,913.6273101,0.01,12.85703,12.85703,12.85703,7082,0,0,0,10,1900,-1900,9000,0,182.725462
1/6/2017 14:00,0.85029,9651.238381,965.1238381,0.01,25.25575,25.25575,25.25575,7183,0,0,0,10,1900,-1900,9000,0,193.0247676
1/6/2017 15:00,0.718525,9649.510792,964.9510792,0.01,28.40648,28.40648,28.40648,7121,0,0,0,10,1900,-1900,9000,0,192.9902158
1/6/2017 16:00,0.512945,9632.690591,963.2690591,0.01,34.94333,34.94333,34.94333,7175,0,0,0,10,1900,-1900,9000,0,192.6538118
1/6/2017 17:00,0.2223145,10375.35886,1037.535886,0.01,41.85387,41.85387,41.85387,6753,0,0,0,10,1900,-1900,9000,0,207.5071772
1/6/2017 18:00,0,9503.70179,950.370179,0.01,56.25047,56.25047,56.25047,7114,0,0,0,0,1900,-1900,9000,0,190.0740358
1/6/2017 19:00,0,7511.175393,751.1175393,0.01,50.97816,50.97816,50.97816,8284,0,0,0,0,1900,-1900,9000,0,150.2235079
1/6/2017 20:00,0,7267.075686,726.7075686,0.01,47.54509,47.54509,47.54509,8092,0,0,0,0,1900,-1900,9000,0,145.3415137
1/6/2017 21:00,0,5772.540175,577.2540175,0.01,41.71988,41.71988,41.71988,7776,0,0,0,0,1900,-1900,9000,0,115.4508035
1/6/2017 22:00,0,5528.995441,552.8995441,0.01,39.09872,39.09872,39.09872,7163,0,0,0,0,1900,-1900,9000,0,110.5799088
1/6/2017 23:00,0,3493.568858,349.3568858,0.01,36.55131,36.55131,36.55131,6951,0,0,0,0,1900,-1900,9000,0,69.87137716
1/7/2017 0:00,0,2999.921265,299.9921265,0.01,34.24364,34.24364,34.24364,6441,0,0,0,0,1900,-1900,9000,0,59.9984253
1/7/2017 1:00,0,2379.29203,237.929203,0.01,29.89646,29.89646,29.89646,5605,0,0,0,0,1900,-1900,9000,0,47.5858406
1/7/2017 2:00,0,2702.049987,270.2049987,0.01,28.05882,28.05882,28.05882,5543,0,0,0,0,1900,-1900,9000,0,54.04099974
1/7/2017 3:00,0,2769.721248,276.9721248,0.01,27.54738,27.54738,27.54738,5543,0,0,0,0,1900,-1900,9000,0,55.39442496
1/7/2017 4:00,0,2679.097043,267.9097043,0.01,27.93164,27.93164,27.93164,5543,0,0,0,0,1900,-1900,9000,0,53.58194086
1/7/2017 5:00,0,2876.109346,287.6109346,0.01,28.01289,28.01289,28.01289,5543,0,0,0,0,1900,-1900,9000,0,57.52218692
1/7/2017 6:00,0,3009.997041,300.9997041,0.01,28.78955,28.78955,28.78955,6327,0,0,0,0,1900,-1900,9000,0,60.19994082
1/7/2017 7:00,0,7019.023206,701.9023206,0.01,34.01626,34.01626,34.01626,6595,0,0,0,0,1900,-1900,9000,0,140.3804641
1/7/2017 8:00,0,4183.923526,418.3923526,0.01,36.72886,36.72886,36.72886,7740,0,0,0,0,1900,-1900,9000,0,83.67847052
1/7/2017 9:00,0,6501.266686,650.1266686,0.01,39.61301,39.61301,39.61301,8943,0,0,0,0,1900,-1900,9000,0,130.0253337
1/7/2017 10:00,0.661875,6132.544612,613.2544612,0.01,34.23868,34.23868,34.23868,9320,0,0,0,10,1900,-1900,9000,0,122.6508922
1/7/2017 11:00,0.81075,5642.489297,564.2489297,0.01,33.41233,33.41233,33.41233,7520,0,0,0,10,1900,-1900,9000,0,112.8497859
1/7/2017 12:00,0.920525,5642.009268,564.2009268,0.01,31.4194,31.4194,31.4194,7746,0,0,0,10,1900,-1900,9000,0,112.8401854
1/7/2017 13:00,0.934385,5641.916372,564.1916372,0.01,29.64282,29.64282,29.64282,7002,0,0,0,10,1900,-1900,9000,0,112.8383274
1/7/2017 14:00,0.874935,5641.933055,564.1933055,0.01,30.63755,30.63755,30.63755,7518,0,0,0,10,1900,-1900,9000,0,112.8386611
1/7/2017 15:00,0.739715,3151.261397,315.1261397,0.01,31.98412,31.98412,31.98412,6902,0,0,0,10,1900,-1900,9000,0,63.02522794
1/7/2017 16:00,0.52809,3152.150889,315.2150889,0.01,34.15833,34.15833,34.15833,11992,0,0,0,10,1900,-1900,9000,0,63.04301778
1/7/2017 17:00,0.2310745,3898.044597,389.8044597,0.01,42.10671,42.10671,42.10671,6831,0,0,0,10,1900,-1900,9000,0,77.96089194
1/7/2017 18:00,0,3774.022289,377.4022289,0.01,53.5964,53.5964,53.5964,7380,0,0,0,0,1900,-1900,9000,0,75.48044578
1/7/2017 19:00,0,3479.299676,347.9299676,0.01,50.227,50.227,50.227,7971,0,0,0,0,1900,-1900,9000,0,69.58599352
1/7/2017 20:00,0,3234.855718,323.4855718,0.01,44.15436,44.15436,44.15436,7942,0,0,0,0,1900,-1900,9000,0,64.69711436
1/7/2017 21:00,0,3234.855722,323.4855722,0.01,40.03231,40.03231,40.03231,7603,0,0,0,0,1900,-1900,9000,0,64.69711444
1/7/2017 22:00,0,2990.421604,299.0421604,0.01,38.99536,38.99536,38.99536,7681,0,0,0,0,1900,-1900,9000,0,59.80843208
1/7/2017 23:00,0,2745.957964,274.5957964,0.01,35.31161,35.31161,35.31161,6953,0,0,0,0,1900,-1900,9000,0,54.91915928
1/8/2017 0:00,0,2860.443392,286.0443392,0.01,33.43987,33.43987,33.43987,6356,0,0,0,0,1900,-1900,9000,0,57.20886784
1/8/2017 1:00,0,2777.962304,277.7962304,0.01,31.09177,31.09177,31.09177,5871,0,0,0,0,1900,-1900,9000,0,55.55924608
1/8/2017 2:00,0,2691.064946,269.1064946,0.01,30.30182,30.30182,30.30182,5539,0,0,0,0,1900,-1900,9000,0,53.82129892
1/8/2017 3:00,0,2768.826989,276.8826989,0.01,28.05267,28.05267,28.05267,5539,0,0,0,0,1900,-1900,9000,0,55.37653978
1/8/2017 4:00,0,2682.408551,268.2408551,0.01,27.48272,27.48272,27.48272,5539,0,0,0,0,1900,-1900,9000,0,53.64817102
1/8/2017 5:00,0,2883.274906,288.3274906,0.01,27.43988,27.43988,27.43988,5539,0,0,0,0,1900,-1900,9000,0,57.66549812
1/8/2017 6:00,0,3043.685387,304.3685387,0.01,29.98504,29.98504,29.98504,7270,0,0,0,0,1900,-1900,9000,0,60.87370774
1/8/2017 7:00,0,3609.138756,360.9138756,0.01,30.89195,30.89195,30.89195,6761,0,0,0,0,1900,-1900,9000,0,72.18277512
1/8/2017 8:00,0.0660185,3429.70836,342.970836,0.01,29.99399,29.99399,29.99399,8526,0,0,0,10,1900,-1900,9000,0,68.5941672
1/8/2017 9:00,0.421143,3334.527976,333.4527976,0.01,29.80464,29.80464,29.80464,7606,0,0,0,10,1900,-1900,9000,0,66.69055952
1/8/2017 10:00,0.709845,2872.0725,287.20725,0.01,26.99635,26.99635,26.99635,8186,0,0,0,10,1900,-1900,9000,0,57.44145
1/8/2017 11:00,0.9056,2441.531833,244.1531833,0.01,26.65472,26.65472,26.65472,7721,0,0,0,10,1900,-1900,9000,0,48.83063666
1/8/2017 12:00,1,2329.421964,232.9421964,0.01,26.7459,26.7459,26.7459,7106,0,0,0,10,1900,-1900,9000,0,46.58843928
1/8/2017 13:00,1,2416.326284,241.6326284,0.01,25.76202,25.76202,25.76202,7080,0,0,0,10,1900,-1900,9000,0,48.32652568
1/8/2017 14:00,0.974175,2286.470482,228.6470482,0.01,25.91745,25.91745,25.91745,7778,0,0,0,10,1900,-1900,9000,0,45.72940964
1/8/2017 15:00,0.817395,2395.024619,239.5024619,0.01,26.50142,26.50142,26.50142,7479,0,0,0,10,1900,-1900,9000,0,47.90049238
1/8/2017 16:00,0.572565,2258.4486,225.84486,0.01,30.69081,30.69081,30.69081,6724,0,0,0,10,1900,-1900,9000,0,45.168972
